shelter_id,relief_item_id,consumed_days,consumed_qty,daily_rate,seasons,total_requested,total_remaining,urgent,popularity,label
SH_000032,relief_item_000960,0.010579654650365497,0.8036485763888077,0.02335992228435512,0,1732.1748387285356,1580.8494946659089,542.7989612874493,1873.6262133426583,1
SH_000038,relief_item_000080,0.0,0.0,0.01822775068503218,0,219.72657242446513,0.0,98.2793178859526,0.0,1
SH_000038,relief_item_000356,0.0,0.0,0.0,0,7.011120060999339,0.0,45.13647673271668,70.66303517507919,1
SH_000038,relief_item_000753,2.0980237140863416,1.6978337418228842,0.0,0,90.12885109808842,237.68411380829906,0.0,72.60328382337177,1
SH_000040,relief_item_000938,0.0,1.2181342939118849,0.01595489508345437,0,979.3789441801582,232.91368646333223,218.00731418958742,564.4394296333699,1
SH_000041,relief_item_000914,2.2681673473270783,0.0,0.012621181403252961,0,25.38763800535591,0.0,122.38170146778184,144.46708864365195,1
SH_000043,relief_item_000549,1.1687781345529369,0.113753046408514,0.020825191011843384,0,794.0880747392746,791.157617084926,310.56714493752463,332.2569070391249,1
SH_000043,relief_item_000915,3.8599461065996867,0.8814282828421094,0.0,0,1247.738008113211,571.0743751419986,218.74070982636368,1123.7560597886295,1
SH_000044,relief_item_000509,104.12219739696665,35.9327348532106,0.4934542207823215,"겨울,봄,여름",691.8680996059738,931.7426342948293,119.11773377055319,1163.4565885967093,1
SH_000051,relief_item_000203,0.0,0.8186101904129381,0.0,0,11255.479650526764,7969.265840783945,17.403277460680926,11965.233716574414,1
SH_000052,relief_item_000958,0.0,0.8068959236885249,0.04845065820938298,0,769.9925215576567,659.6757680385836,506.5303911219867,769.7171692781898,1
SH_000054,relief_item_000941,46.93989108711863,0.4425892136618266,0.037183259215565506,"가을,겨울,봄",3948.8500875151763,3054.862557808603,2323.244106590173,3835.924086859256,1
SH_000056,relief_item_000721,0.2567601168282724,0.9656957932990072,0.021070608061961125,0,2122.717174747897,1385.5077353044512,500.2133445417748,2106.990695443975,1
SH_000063,relief_item_000906,0.0,0.0,0.0,0,2029.6176176997267,1448.7808018997714,1513.4189376457182,1882.3584196670145,1
SH_000066,relief_item_000954,282.5191887669098,123.86672256116631,0.7741000048359817,"가을,겨울,봄,여름",660.7842820816244,153.33056424453417,374.89714450695794,722.6726933999248,1
SH_000068,relief_item_000039,0.0,0.0,0.0275511174730894,0,50.73387858541174,39.1242606678935,7.972087766691505,0.0,1
SH_000070,relief_item_000635,0.0,0.3002151422496175,0.0,0,1282.8395294300444,443.7101111518303,807.643036021777,1247.323591211725,1
SH_000073,relief_item_000003,3.256222966849358,0.43515129201648406,0.0,0,638.4613910173575,36.34293846659111,229.9305065870171,148.43023474562574,1
SH_000077,relief_item_000096,0.996750649073247,1.548142406130765,0.0,0,532.3431448735495,204.99671953126992,77.53160348777436,469.92951877000866,1
SH_000081,relief_item_000891,32.18474681943658,4.443249499629171,0.4537689277154386,가을,122.82626322510696,0.0,0.0,0.0,1
SH_000083,relief_item_000125,0.9596891779760681,0.0,0.003244775095080852,0,2218.9110175068013,1932.170489598438,1823.6149528753997,1859.5084343243968,1
SH_000083,relief_item_000299,83.29138440067209,17.19063269262217,0.7410148978794052,"가을,봄,여름",941.4568673373099,645.915069024631,220.65133400616517,939.2727534253212,1
SH_000087,relief_item_000940,2.278337118753352,0.0,0.0,0,22.74302593170559,0.0,0.0,185.07318670330545,1
SH_000091,relief_item_000345,0.0,0.28880109935387654,0.0,0,0.0,0.0,14.602348948249414,259.38237639120734,1
SH_000098,relief_item_000126,0.0,0.0,0.011850511933692624,0,2100.4681762436326,1978.2965650824578,393.88321527219057,2060.2931465658107,1
SH_000099,relief_item_000125,0.04610092523154772,0.0,0.0009205537067903956,0,1340.4670413886988,1085.2733634417252,764.582188011238,1190.107828290039,1
SH_000100,relief_item_000393,0.36181481556362693,0.0,0.05620257310677417,0,476.07871294772167,213.69716584337323,0.0,546.1003820245285,1
SH_000100,relief_item_000914,6.445436016682828,0.3204224465670067,0.18502664213902328,가을,1502.2885783812771,1331.943839672726,1085.2967340974906,1158.2520363263243,1
SH_000102,relief_item_000714,0.0,0.15102941642122764,0.008871490733963898,0,2587.04587253581,2794.9308984951836,1016.7705945308754,2873.2866472915393,1
SH_000102,relief_item_000760,0.0,2.5569527814550463,0.0,0,3345.1716415282076,2697.312445185606,1519.7796910156874,3759.3488746043095,1
SH_000105,relief_item_000941,99.08871330464203,1.3665186837323566,0.00956398576625566,"가을,겨울,봄",6.41454852515303,0.0,33.19431705545641,0.0,1
SH_000106,relief_item_000408,0.0,0.5786602081871406,0.026552165456747046,0,0.0,181.0859427969861,0.0,0.0,1
SH_000107,relief_item_000275,0.3025752694642702,0.0,0.0,0,0.0,176.3495059481831,110.78057472285909,165.12826396218003,1
SH_000109,relief_item_000119,0.0,0.0,0.05645042878870504,0,217.8407374578091,174.2587818417401,25.290401560112514,0.0,1
SH_000109,relief_item_000693,0.8035886282085288,0.0,0.0,0,0.0,76.69949334850999,183.18567581635477,163.62732988803305,1
SH_000117,relief_item_000406,1.9685688398543197,0.5802599402133395,0.0006415913562353297,0,220.75294771946517,55.353695926556284,71.39604263944385,722.2909937594864,1
SH_000117,relief_item_000937,0.0,0.0,0.0,0,286.7430839992352,126.0397441617777,0.0,255.92125700020392,1
SH_000118,relief_item_000004,0.0,0.7536945781728621,0.0,0,0.0,352.57646313733443,0.0,0.0,1
SH_000118,relief_item_000313,1.9043918687862018,11.87706852603952,5.47920388542856,여름,82.35062186338358,204.51659212418807,16.291552083263568,47.523173105669855,1
SH_000119,relief_item_000569,0.0,1.1546983851200263,0.01749959137478063,0,303.09900441673585,0.0,123.41687247297725,356.38010355863065,1
SH_000121,relief_item_000313,0.0,0.0,0.018857140296071606,0,203.4364547408997,0.0,0.0,0.0,1
SH_000126,relief_item_000117,0.31161757962368947,0.8934632000749109,0.0,0,253.228407594525,74.90022240904803,45.03296351757654,145.5290255247133,1
SH_000127,relief_item_000245,2.2399260507455776,0.0,0.0,0,288.01063533056725,0.0,108.0671488873898,217.69521925381824,1
SH_000128,relief_item_000005,0.0,0.2327308764654449,0.04219802464856288,0,13.7869649264847,162.0140726773572,301.48380636856433,248.99691704365398,1
SH_000128,relief_item_000560,112.18421546460557,19.365690051755866,0.20431547040393974,"가을,겨울,봄,여름",0.0,0.0,0.0,0.0,1
SH_000129,relief_item_000700,114.86219451558819,12.794743924224822,0.15947682168345634,"가을,봄,여름",297.17196077911694,423.0987691456001,156.62946474811898,363.8132778605782,1
SH_000130,relief_item_000617,175.96813785371836,12.449385363804744,0.13283015195107023,"가을,겨울,봄,여름",134.15535571773003,157.53423245639698,0.0,0.0,1
SH_000131,relief_item_000606,2.151070419499107,0.5984399768075328,0.0,0,0.0,198.53923918659234,261.8750896767848,0.0,1
SH_000132,relief_item_000466,0.0,0.0,0.004459049146665012,0,289.2103804271948,0.0,0.0,19.84794918720482,1
SH_000138,relief_item_000438,0.0,0.0,0.0,0,373.30303496870397,565.231487652708,171.97976544458277,431.66550442778976,1
SH_000139,relief_item_000048,0.35311726949719696,0.0,0.0,0,31.890480677046767,63.38553402246975,0.0,316.9891517051409,1
SH_000140,relief_item_000113,0.0,0.0,0.0,0,0.0,0.0,0.0,19.176701218158406,1
SH_000140,relief_item_000169,0.0,0.0,0.0447777410018594,0,292.1183651143483,50.080303458115225,0.0,81.29897399967643,1
SH_000142,relief_item_000150,0.035320351314405106,0.5812289401215671,0.0,0,0.0,104.52008566548236,68.10208132888094,0.0,1
SH_000143,relief_item_000003,38.43146096210344,0.3379682768130499,0.06385621859616301,"가을,여름",403.83011879452215,171.92218255265823,0.0,523.9461736359151,1
SH_000143,relief_item_000545,53.51547045317016,39.95206770954418,0.7797686627617849,"가을,봄",187.380548526416,249.5068556915113,0.0,229.70993440063447,1
SH_000143,relief_item_000612,0.0,0.0,0.0,0,64.2170158381964,156.51444661275283,45.02507589640664,19.040707217640474,1
SH_000143,relief_item_000697,65.3733975226482,21.189416344564428,1.5419718248708074,"가을,봄,여름",0.0,0.0,50.22231898758817,0.0,1
SH_000144,relief_item_000590,0.8268519228258233,1.0951120747305976,0.019242004404365604,0,81.53131103727578,42.020980283785306,0.0,72.73095430743037,1
SH_000145,relief_item_000590,0.0,0.0,0.06090084032703049,0,186.44269577413155,0.0,0.0,0.0,1
SH_000146,relief_item_000229,0.5383426251266236,0.0,0.07036599110088636,0,294.18148722473035,79.50717204252328,113.46464773235954,0.005053373116172821,1
SH_000153,relief_item_000753,0.0,0.0,0.0,0,287.70721366474856,300.71128561133025,0.0,292.0574210827122,1
SH_000158,relief_item_000494,0.0,0.17384647939266093,0.04788203102300845,0,138.82034100779197,60.56523703170679,0.0,0.0,1
SH_000158,relief_item_000636,0.0,0.0,0.031276777288963734,0,0.0,57.25139191877222,0.0,219.14057614665373,1
SH_000161,relief_item_000635,32.07249344551772,1.3793736518967379,0.24546625694206528,"가을,겨울,봄",0.0,225.9654840682985,0.0,0.0,1
SH_000165,relief_item_000793,0.0,0.0,0.03212586768527899,0,61.88283362991219,0.0,0.0,0.0,1
SH_000168,relief_item_000872,86.67150488577357,69.52514418340746,1.1850781855765766,"가을,겨울,봄,여름",1088.4001470004446,950.8856788480118,505.3430913378541,935.7851256344173,1
SH_000174,relief_item_000959,1.5477469845537932,0.0,0.0,0,609.3047226955991,425.61201543777236,195.46866979835139,777.2055721158058,1
SH_000174,relief_item_000979,1.4610320474593963,0.0,0.003120140499958108,0,1372.597414042892,823.4620852890436,743.6602795679049,1153.3075957740857,1
SH_000175,relief_item_000986,1.6088203879058112,1.3756771501808063,0.0,0,3154.1400981351217,2940.8915359464254,82.8521644098653,3156.1117683482676,1
SH_000176,relief_item_000863,4.09483298056321,0.0,0.053838203606767325,0,1184.381386165935,722.9818622210643,0.0,902.0097334742308,1
SH_000178,relief_item_000238,0.5416989549936697,0.0,0.031246463296235677,0,145.31814944128993,96.68500190548261,0.0,113.98645818375037,1
SH_000181,relief_item_000125,2.702110899329945,0.7239509565464651,0.020896167278284274,0,270.284842823475,0.0,15.117069152629135,71.28549602576197,1
SH_000183,relief_item_000672,0.7442669939233364,0.3710984590917622,0.0,0,386.5122587797079,221.96652493976094,177.5543459233627,353.4468942880234,1
SH_000184,relief_item_000466,0.0,0.0,0.0,0,257.0410084859833,93.42889216663312,324.2283408476088,356.1942934386026,1
SH_000191,relief_item_000214,37.986553721519485,19.320956365573913,1.7706481380553731,"가을,겨울,봄,여름",0.0,42.90283799938009,0.0,156.72922044761103,1
SH_000196,relief_item_000680,2.239265059846895,0.0,0.03478322943694695,0,0.0,258.6731700239875,38.78163112961238,616.9727380684576,1
SH_000196,relief_item_000846,44.598972762388115,78.82346983878692,2.2677662541831256,봄,74.6920338910533,0.0,48.00227918486544,172.89368983325593,1
SH_000198,relief_item_000667,22.405838371133367,57.35475724555373,3.6822589558444125,"가을,여름",875.3040663398345,879.7723500173629,571.4122349033299,1199.9997249456692,1
SH_000202,relief_item_000782,0.0,0.0,0.0,0,0.0,0.0,44.34832924254035,0.0,1
SH_000204,relief_item_000677,0.0,0.0,0.0,0,115.9867155306975,650.2159357732459,135.5129147038965,0.0,1
SH_000204,relief_item_000851,0.9835530685807192,1.5439837438618258,0.0,0,86.93749806309208,78.66980199259854,46.21280844014706,495.71121160441777,1
SH_000212,relief_item_000725,0.0,0.0,0.0,0,918.6816747884288,983.7750536883502,765.112335118399,1400.7725575339236,1
SH_000214,relief_item_000275,0.0,0.5536136659202608,0.0,0,3500.9877167344553,3444.5379872763237,944.7274682148978,3378.818540551391,1
SH_000214,relief_item_000657,0.0,0.4304412304639073,0.0,0,2066.271737390715,1550.9752932007136,1508.051887841054,1789.666130722589,1
SH_000215,relief_item_000103,1.2931156138140667,0.33474860296119535,0.0,0,820.8813392608805,901.5541644095097,353.4732982558789,720.9891021652496,1
SH_000224,relief_item_000100,0.0,0.14171157010583915,0.025378025844840654,0,54.75917318843702,77.81539293068482,0.0,43.60835498353149,1
SH_000225,relief_item_000301,5.400551986718443,1.0054838173483664,0.0,0,511.058841220286,863.9213630863096,465.14978843142694,517.818520736646,1
SH_000225,relief_item_000417,0.9105568623663789,1.4570488684206289,0.01733071610218458,0,1496.5707101240246,1644.8791278695246,266.5760991719134,1438.7855952846903,1
SH_000225,relief_item_000761,59.6268704810917,18.513946694661836,0.38585401595794966,"겨울,봄",1633.986171882254,1675.532726277029,1385.5388225305824,1704.308273366446,1
SH_000235,relief_item_000817,10.694353895492448,23.533934146545278,1.9140096980639558,여름,20.19072012640373,0.0,0.0,0.0,1
SH_000237,relief_item_000667,1.346101206816937,0.6464324413371456,0.02561202329196237,0,96.68374974811778,191.122935191603,156.63706545169214,0.0,1
SH_000240,relief_item_000472,0.0,0.9773578546524164,0.037844450570809304,0,932.5587817159438,822.8693064138207,493.56870630216895,656.4649920870663,1
SH_000240,relief_item_000759,0.7635014637555261,2.345104013082849,0.000662029239922086,0,153.34281573930542,434.37817738028536,142.0602988475863,377.687480507714,1
SH_000243,relief_item_000020,0.0,0.0,0.0,0,8017.303961909805,6620.325673582806,4401.331954873612,8035.85554427665,1
SH_000248,relief_item_000009,49.22165765904111,32.736997639829745,2.088483148353047,"가을,봄,여름",568.4868917357066,497.39267375320446,2.7895457726616257,542.0065909196953,1
SH_000250,relief_item_000580,0.1671000750905007,0.026888492855547494,0.07315011448842784,0,3396.5240133446296,2699.100245054573,634.7437184047368,3120.2414041648954,1
SH_000253,relief_item_000505,0.0,0.08508786764241878,0.0424742770967039,0,642.9730650574189,379.1631469112381,527.1419073335637,670.1277001254065,1
SH_000265,relief_item_000223,1.7743513368562454,0.0,0.05637755875003155,0,353.0887304293917,436.4397244648504,0.0,530.403802607412,1
SH_000265,relief_item_000865,0.4254909335215219,0.0,0.016216398410547013,0,2735.204442153349,2268.591244566121,2401.157450283008,2698.6630739547713,1
SH_000267,relief_item_000915,1.5903761235476601,0.6674422466910711,0.0500222210845882,0,1782.490628229624,1960.6643670667308,1539.2509575757038,2245.1227949777535,1
SH_000270,relief_item_000314,1.859292277253917,0.8098159204411973,0.013642230491200152,0,448.8561503428799,333.8607755142722,143.81618935811295,597.0069983188775,1
SH_000271,relief_item_000368,1.1937618209480767,1.3638088603869407,0.0,0,1189.7417971454329,1303.0682146520892,174.17903408293787,1547.405790986205,1
SH_000271,relief_item_000498,0.8118190720847548,0.0,0.0,0,758.7309215782941,945.6372585920287,229.53887294649974,1096.9775753918573,1
SH_000271,relief_item_000611,0.0,0.49519766911427576,0.036969095363347734,0,1708.0221195097047,1730.717026304866,21.12936226520374,2063.60228676144,1
SH_000271,relief_item_000914,1.3746880489163062,0.04438307527478781,0.04048241087116399,0,1481.0900329382705,1313.5264930562118,665.6179591321352,1438.3104751449482,1
SH_000273,relief_item_000086,0.027275047039481005,1.1470980097072567,0.0,0,708.0774132616042,407.23397990417124,318.778610057027,705.5201898253711,1
SH_000275,relief_item_000334,0.0,1.3366573105228148,0.03321232206052266,0,3034.230649946521,2414.080134055421,1242.0173785186012,3250.7419922715903,1
SH_000275,relief_item_000923,126.03211225640858,66.43554975893693,3.8719360116338963,"가을,겨울,봄,여름",1219.0695278032842,1052.993403250712,682.0278886026772,1187.1722244384325,1
SH_000277,relief_item_000580,44.990347693193904,12.091722865985798,0.25274567831602285,"겨울,봄",2852.047554452325,2278.3370251831357,583.2570947806389,2808.340291640961,1
SH_000278,relief_item_000554,0.0,0.786739640644066,0.07603927201539999,0,2053.1287551928863,1395.1923135273003,885.7871804744841,1858.3469196232684,1
SH_000278,relief_item_000805,4.439200145560696,2.1820713368112155,0.0,0,2027.46987737721,1831.983264154353,1701.9303155132309,2028.7205295202284,1
SH_000278,relief_item_000863,0.0,0.068001328185101,0.017276233466268037,0,948.2624175549986,605.3410195981803,304.57052076095437,1045.7697132485532,1
SH_000278,relief_item_000926,0.0,0.10792543411442379,0.0,0,1273.9168027378557,1097.5308940081886,636.7815063524223,1142.5739538633402,1
SH_000287,relief_item_000752,0.0,0.0,0.009116673201967976,0,5140.244326458982,3593.8039712991804,3873.250540677274,5264.208520461562,1
SH_000288,relief_item_000165,0.0,0.0,0.053700544049415405,0,152.39873174131458,0.0,0.0,24.55465307787005,1
SH_000288,relief_item_000652,20.506006546581645,1.86188422809867,0.12426126104516552,가을,0.0,95.96429665798688,44.59512396452273,7.368438404445174,1
SH_000289,relief_item_000548,0.0,0.0,0.0,0,197.33475085716373,0.0,21.806440356115115,0.0,1
SH_000291,relief_item_000086,1.511657885470808,0.0,0.0,0,352.13706282437045,268.21212155598744,0.0,0.0,1
SH_000293,relief_item_000885,0.9680138981763504,0.0,0.04905036115700833,0,42.332775371058915,53.433804137409425,0.0,0.0,1
SH_000294,relief_item_000856,0.0,0.9992851027159458,0.0,0,0.0,0.0,6.817186139454099,0.0,1
SH_000295,relief_item_000287,0.0,0.9112356830969113,0.014476442893633874,0,50.6052872699181,235.42793914531498,43.812657168449235,217.34086205436867,1
SH_000296,relief_item_000902,0.018874800578189337,0.5744405121094411,0.002433769069531045,0,249.21496051943942,0.0,87.92788572853806,0.0,1
SH_000299,relief_item_000275,0.9468743195083382,0.0,0.0,0,855.3459927516586,641.2451757093538,217.13844791267218,1346.7325818968711,1
SH_000302,relief_item_000692,0.6389330320207182,2.540595811656556,0.04022768765807861,0,1055.5458917096926,930.6763487547904,271.03820728487324,982.0839210304048,1
SH_000309,relief_item_000466,2.578568203066494,0.0,0.015633754981570408,0,1686.0284924466641,1580.720369181994,1428.3934389494127,1399.445060088126,1
SH_000313,relief_item_000738,0.0,0.7287515943880334,0.0,0,0.0,296.27315977767523,69.02578221029702,4.29640293819012,1
SH_000315,relief_item_000753,0.789483964242217,0.0,0.08842249436089722,0,6610.655745595742,5736.456779761024,4984.787643358396,6815.472232860851,1
SH_000315,relief_item_000760,43.51057711709026,1.5755107726489208,0.10022755457263163,"봄,여름",3997.543183340121,3506.615856159007,2151.599309468768,4246.924588795512,1
SH_000316,relief_item_000571,2.2808958642792327,0.5461579656034623,0.07654970325710228,0,384.29540706611834,204.14805707953806,32.624760118240346,360.96201797405547,1
SH_000318,relief_item_000535,0.0,0.0025973276134020258,0.022569133442922835,0,2632.4428102000447,2044.5697190077467,552.2952565707492,3050.426605374068,1
SH_000320,relief_item_000067,0.03339009562109989,1.9159519832628058,0.027564841131995022,0,0.0,150.56934451704578,0.0,0.0,1
SH_000325,relief_item_000761,126.9695291647661,3.252024297075947,0.059299386160705875,"가을,겨울,봄,여름",344.8385269428235,0.0,0.0,393.95275818888814,1
SH_000328,relief_item_000990,46.17752666182593,3.879913578061609,0.05158992989626734,"가을,봄,여름",150.00935893361458,103.80977230539632,126.76146882497261,175.20698726543847,1
SH_000331,relief_item_000683,0.26763518097665734,0.0,0.017177067940550645,0,243.61671451515815,0.0,0.0,18.273880508585165,1
SH_000332,relief_item_000377,189.40135208896248,12.772824383318113,0.24987676274130988,"가을,겨울,봄,여름",72.83293382753652,365.9919150917226,126.69710245030225,390.85870203743093,1
SH_000334,relief_item_000927,110.45001776337249,5.154290953576096,0.16103336227649684,"가을,겨울,봄,여름",637.093017686944,784.8406633241038,58.58090039205106,946.7912718686001,1
SH_000337,relief_item_000383,0.0,0.24670312732221422,0.008157051851229634,0,33.19426393018414,313.4987799165257,0.0,6.775874545204424,1
SH_000339,relief_item_000006,0.0,0.9397073479756475,0.02135238412665987,0,324.3276714285629,462.57674635767137,136.91653605526227,267.0325611500222,1
SH_000339,relief_item_000757,190.00787246010617,57.29869559246463,0.8286665154441719,"가을,겨울,봄,여름",212.46368281475716,0.0,50.0634900295222,343.9362798839692,1
SH_000339,relief_item_000958,65.67445737583645,0.0,0.0,"겨울,여름",276.6662707573826,0.0,0.0,289.1920589242768,1
SH_000341,relief_item_000712,2.949209339869829,0.0,0.0,0,0.0,0.0,21.94684969793783,0.0,0
SH_000341,relief_item_000911,0.0,0.0,0.010682596849681694,0,217.949277638988,76.85158988218616,107.38977918509151,0.0,1
SH_000346,relief_item_000468,272.8418746653667,55.7148958507055,0.43573153067052084,"가을,겨울,봄,여름",794.9908447871677,838.91330506823,377.786355673687,1174.3896507530721,1
SH_000347,relief_item_000620,0.0,0.0,0.0,0,1871.3347341783776,1815.6381855204177,1467.165788362893,1767.6006047497322,1
SH_000349,relief_item_000460,0.933242671005131,0.0,0.0,0,364.9840768881214,0.0,67.63170075556087,177.76943629134297,1
SH_000349,relief_item_000594,2.6057806661547525,0.0,0.030547708210655382,0,590.8953153452696,0.0,134.20088458747625,983.9329533117893,1
SH_000350,relief_item_000789,0.0,0.5445405404340575,0.002901453793122734,0,0.0,133.78438692087025,96.2976538680124,0.8503922178299561,1
SH_000351,relief_item_000535,0.0,0.0,0.0,0,604.9805076082805,500.7473142401427,263.551144056778,793.7702335574006,1
SH_000351,relief_item_000569,0.0,0.0,0.0034477921396243436,0,181.22126702814543,663.6129623273039,39.1936002535738,357.4206068618431,1
SH_000354,relief_item_000229,0.7500282897366793,1.0851937763875674,0.030567764354187732,0,382.01507411181194,38.796167878740455,0.0,340.6834328315245,1
SH_000355,relief_item_000397,1.662029330403155,0.3876889983471105,0.0,0,0.0,55.553783099872355,97.56489141870038,57.12642016346854,1
SH_000356,relief_item_000751,56.98921101600611,53.694359003885936,0.8826949757572643,"겨울,봄,여름",474.5635574179635,73.95323912257774,275.01148770146006,684.7056250773405,1
SH_000360,relief_item_000629,60.26870523967778,4.139445632117321,0.130505442608416,"가을,겨울,봄",343.9445055154055,0.0,85.9030627114305,0.0,1
SH_000365,relief_item_000851,2.599388429482844,0.0,0.0,0,1646.7319320243178,1162.3609170282875,795.258636559988,1602.0239670055612,1
SH_000366,relief_item_000445,0.3635930489800369,0.0,0.001288232037572907,0,1315.5200004641501,865.1917935086483,247.51468429476176,1267.123389802709,1
SH_000368,relief_item_000004,0.0,0.9673319273362108,0.0,0,1497.2318792104343,1329.8834624853225,781.796386215262,1451.1535460240593,1
SH_000368,relief_item_000309,0.0,0.5643355940130664,0.0,0,568.8822808670946,326.02227244395215,154.70654757250168,91.27891250651203,1
SH_000368,relief_item_000336,0.21659057880208343,0.0,0.0,0,827.1582397737602,758.2546812398377,776.5569165079553,1061.5721348269744,1
SH_000371,relief_item_000803,1.4761205587352983,0.0,0.005325314084140814,0,640.1706871172817,676.7612859427628,341.3235739977295,693.9678548552213,1
SH_000371,relief_item_000808,0.0,0.07283389026709029,0.0,0,1663.6145533271292,1310.534818606615,130.31518933140376,1540.7897671558803,1
SH_000373,relief_item_000384,0.0,0.0,0.03687828841326104,0,0.0,416.90738921516424,40.61323014301537,108.10680629772924,1
SH_000377,relief_item_000090,1.8236813854927927,0.0,0.0,0,0.0,0.0,58.828727515009504,8.675196472327189,1
SH_000377,relief_item_000108,0.0,0.0,0.0,0,254.57336077560464,0.0,240.16119638586392,203.10297967496416,1
SH_000378,relief_item_000326,2.9956971104410024,0.0,0.0,0,0.0,0.0,44.71898415267619,0.0,1
SH_000379,relief_item_000029,0.0,1.1345944315519387,0.0,0,0.0,0.0,0.0,0.0,1
SH_000379,relief_item_000362,0.0,0.0,0.0,0,0.0,132.06951134898276,51.77014311751448,0.0,1
SH_000382,relief_item_000453,0.7769696857179164,0.5994958251031128,0.016002272208681226,0,3032.1857073878286,2370.4127233810227,1599.774974424663,3186.1779095673382,1
SH_000385,relief_item_000600,0.9615430935483149,0.0,0.011080039821571346,0,0.0,0.0,0.0,58.76080488930691,1
SH_000389,relief_item_000969,0.7671806091234287,0.2226525309688402,0.003995433267676767,0,2163.1300094198136,1357.8107453097111,372.09873261610494,2029.8569592183453,1
SH_000391,relief_item_000596,103.24863449305671,10.438312940761202,0.214637117561849,"가을,겨울,봄,여름",2205.0335837856223,1709.1655926691087,1266.9082887759705,2335.46949452319,1
SH_000393,relief_item_000010,0.0,0.0,0.013753834190021014,0,0.0,267.8507544402279,2.922387295716021,340.08627128321007,1
SH_000394,relief_item_000520,21.557655815378418,2.4249960647111113,0.3085290800478039,가을,35.57201248076653,0.0,0.0,341.41994102266455,0
SH_000396,relief_item_000649,4.294261162284826,0.1811718362909871,0.0,0,0.0,0.0,0.0,0.0,1
SH_000398,relief_item_000114,1.8996896205045477,0.24955740699494056,0.06097410800155234,0,219.25454065591094,0.0,100.10942287393036,91.76175062730584,1
SH_000398,relief_item_000122,11.039184931337669,0.18650529346495104,0.05362601487403715,여름,0.0,76.03175398905076,0.0,86.36366803165802,1
SH_000398,relief_item_000292,0.0,0.28644541510216165,0.029462117644456824,0,192.73485598367182,54.658950490576,38.316959336117215,16.60238497784679,1
SH_000398,relief_item_000384,0.0,0.0,0.0,0,21.892365840715378,22.883026551557684,86.20073161020342,0.0,1
SH_000400,relief_item_000754,0.0,0.16206720456422208,0.014612475418749781,0,191.5817517767601,106.9907795540265,0.0,178.87027003983096,1
SH_000401,relief_item_000580,0.0,0.0,0.0,0,0.0,137.9639166326957,0.0,0.0,1
SH_000406,relief_item_000462,2.4347776648304627,0.37309489642844507,0.0043630747029266784,0,63.426715651933876,102.88976690606833,11.83029149407024,0.0,1
SH_000407,relief_item_000461,0.0,0.15230993009582136,0.0,0,0.0,0.0,0.0,0.0,1
